,Indicator,Country,Date,value
1465,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-22,8.0
1466,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-22,0.0
1467,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-22,0.0
1468,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-22,1.0
1469,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-23,2516.0
1470,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-23,4806.0
1471,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-23,3949.0
1472,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-23,0.0
1473,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-23,0.0
1474,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-23,6.0
1475,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-23,8.0
1476,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-23,0.0
1477,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-23,0.0
1478,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-23,1.0
1479,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-24,2517.0
1480,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-24,4806.0
1481,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-24,3949.0
1482,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-24,0.0
1483,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-24,0.0
1484,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-24,6.0
1485,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-24,8.0
1486,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-24,0.0
1487,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-24,0.0
1488,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-24,1.0
1489,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-27,2519.0
1490,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-27,4806.0
1491,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-27,3951.0
1492,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-27,0.0
1493,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-27,0.0
1494,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-27,6.0
1495,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-27,8.0
1496,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-27,0.0
1497,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-27,0.0
1498,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-27,1.0
1499,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-28,2520.0
1500,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-28,4806.0
1501,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-28,3951.0
1502,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-28,0.0
1503,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-28,0.0
1504,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-28,6.0
1505,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-28,8.0
1506,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-28,0.0
1507,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-28,0.0
1508,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-28,1.0
1509,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-29,4806.0
1510,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-29,3951.0
1511,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-29,2520.0
1512,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-29,0.0
1513,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-29,0.0
1514,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-29,6.0
1515,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-29,8.0
1516,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-29,0.0
1517,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-29,0.0
1518,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-29,1.0
1519,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-30,4806.0
1520,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-30,3951.0
1521,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-30,2521.0
1522,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-30,0.0
1523,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-30,0.0
1524,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-30,6.0
1525,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-30,8.0
1526,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-30,0.0
1527,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-30,0.0
1528,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-30,1.0
1529,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-07-31,4806.0
1530,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-07-31,3951.0
1531,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-07-31,2521.0
1532,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-07-31,0.0
1533,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-07-31,0.0
1534,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-07-31,6.0
1535,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-07-31,8.0
1536,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-07-31,0.0
1537,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-07-31,0.0
1538,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-07-31,1.0
1539,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-03,2522.0
1540,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-03,4806.0
1541,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-03,3951.0
1542,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-03,0.0
1543,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-03,0.0
1544,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-03,6.0
1545,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-03,8.0
1546,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-03,0.0
1547,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-03,0.0
1548,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-03,1.0
1549,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-04,4806.0
1550,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-04,3951.0
1551,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-04,2522.0
1552,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-04,0.0
1553,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-04,0.0
1554,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-04,6.0
1555,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-04,8.0
1556,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-04,0.0
1557,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-04,0.0
1558,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-04,1.0
1559,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-05,4806.0
1560,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-05,2522.0
1561,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-05,3951.0
1562,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-05,0.0
1563,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-05,0.0
1564,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-05,6.0
1565,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-05,8.0
1566,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-05,0.0
1567,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-05,0.0
1568,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-05,1.0
1569,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-06,4806.0
1570,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-06,3951.0
1571,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-06,2524.0
1572,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-06,0.0
1573,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-06,0.0
1574,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-06,6.0
1575,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-06,8.0
1576,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-06,0.0
1577,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-06,0.0
1578,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-06,1.0
1579,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-07,2524.0
1580,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-07,4806.0
1581,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-07,3951.0
1582,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-07,0.0
1583,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-07,0.0
1584,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-07,6.0
1585,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-07,8.0
1586,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-07,0.0
1587,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-07,0.0
1588,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-07,1.0
1589,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-10,4806.0
1590,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-10,3951.0
1591,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-10,2524.0
1592,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-10,0.0
1593,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-10,0.0
1594,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-10,6.0
1595,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-10,8.0
1596,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-10,0.0
1597,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-10,0.0
1598,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-10,1.0
1599,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-08-11,4806.0
1600,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-11,3951.0
1601,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-11,2524.0
1602,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-08-11,0.0
1603,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-08-11,0.0
1604,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-08-11,6.0
1605,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-08-11,8.0
1606,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-08-11,0.0
1607,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-08-11,0.0
1608,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-08-11,1.0
1609,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-08-12,3951.0
1610,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-08-12,2524.0
