,Indicator,Country,Date,value
311,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-15,20.0
312,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-15,1.0
313,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-15,1.0
314,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-15,4.0
315,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-14,2806.0
316,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-14,8331.0
317,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-14,10124.0
318,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-01-14,8.0
319,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-01-14,1.0
320,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-14,20.0
321,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-14,1.0
322,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-14,1.0
323,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-14,4.0
324,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-13,2799.0
325,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-13,8278.0
326,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-13,10094.0
327,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-12,8278.0
328,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-12,2799.0
329,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-12,10094.0
330,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-09,8263.0
331,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-09,2793.0
332,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-09,10030.0
333,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-08,8166.0
334,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-08,2776.0
335,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-08,10030.0
336,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-07,2775.0
337,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-07,8157.0
338,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-07,9780.0
339,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-01-07,8.0
340,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-01-07,1.0
341,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-07,20.0
342,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-07,1.0
343,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-07,1.0
344,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-07,4.0
345,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-06,2775.0
346,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-06,8157.0
347,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-06,9780.0
348,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-01-06,8.0
349,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-01-06,1.0
350,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-06,20.0
351,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-06,1.0
352,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-06,1.0
353,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-06,4.0
354,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-05,2769.0
355,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-05,8115.0
356,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-05,9772.0
357,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-01-05,8.0
358,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-01-05,0.0
359,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-05,4.0
360,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-05,20.0
361,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-05,1.0
362,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-05,1.0
363,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-01-02,2730.0
364,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-01-02,8018.0
365,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-01-02,9633.0
366,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-01-02,8.0
367,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-01-02,0.0
368,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-01-02,4.0
369,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-01-02,20.0
370,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-01-02,1.0
371,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-01-02,1.0
372,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-31,2707.0
373,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-31,8018.0
374,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-31,9446.0
375,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-31,8.0
376,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-31,4.0
377,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-31,20.0
378,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-31,1.0
379,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-31,1.0
380,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-30,2706.0
381,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-30,7977.0
382,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-30,9446.0
383,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-30,8.0
384,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-30,1.0
385,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-30,4.0
386,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-30,20.0
387,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-30,1.0
388,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-29,2695.0
389,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-29,7977.0
390,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-29,9409.0
391,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-29,8.0
392,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-29,1.0
393,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-29,4.0
394,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-29,20.0
395,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-29,1.0
396,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-26,2630.0
397,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-26,7862.0
398,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-26,9203.0
399,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-26,8.0
400,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-26,1.0
401,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-26,4.0
402,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-26,20.0
403,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-26,1.0
404,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-24,2597.0
405,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-24,7862.0
406,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-24,9004.0
407,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-24,8.0
408,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-24,1.0
409,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-24,4.0
410,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-24,20.0
411,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-24,1.0
412,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-23,2597.0
413,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-23,7830.0
414,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-23,9004.0
415,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-23,8.0
416,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-23,1.0
417,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-23,4.0
418,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-23,20.0
419,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-23,1.0
420,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-22,2571.0
421,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-22,7830.0
422,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-22,8939.0
423,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-22,8.0
424,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-22,1.0
425,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-22,4.0
426,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-22,20.0
427,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-22,1.0
428,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-17,2416.0
429,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-17,7797.0
430,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-17,8356.0
431,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-17,8.0
432,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-17,4.0
433,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-17,20.0
434,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-17,1.0
435,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-17,1.0
436,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-15,2394.0
437,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-15,7797.0
438,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-15,8273.0
439,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-15,8.0
440,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-15,1.0
441,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-15,4.0
442,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-15,20.0
443,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-15,1.0
444,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-10,2292.0
445,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2014-12-10,7719.0
446,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2014-12-10,7897.0
447,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2014-12-10,8.0
448,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2014-12-10,4.0
449,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2014-12-10,20.0
450,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2014-12-10,1.0
451,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2014-12-10,1.0
452,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2014-12-03,2164.0
